PON_DESTINO,ZTE_ONU_ID,SN,PPPoE_USER,ONT_MODEL,ONT_MODE
gpon_olt-1/4/10,1,ZTEGD6D13F10,ibgallardo,F670LV9.0,ROUTER
gpon_olt-1/4/10,2,ZTEGD6D13E14,cssanchez2,F670LV9.0,ROUTER
gpon_olt-1/4/10,3,ZTEGD6D13E72,pjcalderon,F670LV9.0,ROUTER
gpon_olt-1/4/10,4,HWTC459785B2,mfortega,EG8021V5,BRIDGE
