PON_DESTINO,ZTE_ONU_ID,SN,PPPoE_USER,ONT_MODEL,ONT_MODE
gpon_olt-1/2/1,1,ZTEGD6D14018,minerasa,F670LV9.0,ROUTER
gpon_olt-1/2/1,3,HWTC263A661E,pbarroso,IC405WSG,ROUTER
gpon_olt-1/2/1,4,ZTEGD6D153B2,mhidalgo,F670LV9.0,ROUTER
gpon_olt-1/2/1,5,ZTEGD6D15F86,ndjofre,F670LV9.0,ROUTER
gpon_olt-1/2/1,6,HWTC5AD09F9B,lgpaez,IC405WSG,ROUTER
gpon_olt-1/2/1,7,HWTC198E059B,hpedernera,EG8141A5,ROUTER
gpon_olt-1/2/1,8,HWTC06438EA6,amgil,EG8141A5,ROUTER
gpon_olt-1/2/1,9,TPLGB5DFFDB0,esosa3,TX-6610,BRIDGE
gpon_olt-1/2/1,10,BDCMB169596A,trojo,GP1705-2G,BRIDGE
gpon_olt-1/2/1,11,HWTC26AE371E,eaguirrez,IC405WSG,ROUTER
gpon_olt-1/2/1,12,ZTEGD6D13D4F,angarcia,F670LV9.0,ROUTER
gpon_olt-1/2/1,13,HWTC04F6DD92,mchualpa,HG8546M,ROUTER
gpon_olt-1/2/1,14,HWTC26F2601E,miglesias,IC405WSG,ROUTER
gpon_olt-1/2/1,15,HWTC261AB71E,fsarinski,IC405WSG,ROUTER
gpon_olt-1/2/1,16,HWTC9410F5A4,vnegri,EG8141A5,ROUTER
gpon_olt-1/2/1,17,HWTC8AE3E5A6,rsotelo,EG8141A5,ROUTER
gpon_olt-1/2/1,18,HWTC16ECBF9B,rarabel,IC405WSG,ROUTER
gpon_olt-1/2/1,19,HWTC265FCE1E,locarrizo,IC405WSG,ROUTER
gpon_olt-1/2/1,20,TPLGB5564860,dsoria,XN020-G3,ROUTER
gpon_olt-1/2/1,21,HWTC82E1F592,jbrito,IC410WSG,ROUTER
gpon_olt-1/2/1,22,HWTC9737C19F,acruz,EG8141A5,ROUTER
gpon_olt-1/2/1,24,BDCMB16FE64A,esmerlo,GP1704-2FC-S,BRIDGE
gpon_olt-1/2/1,25,HWTC51AC1A9F,ealtamirano3,EG8141A5,ROUTER
gpon_olt-1/2/1,26,HWTC458753B2,jobredor,EG8021V5,BRIDGE
gpon_olt-1/2/1,27,TPLG0D918DA8,jpcejas,XC220-G3v,ROUTER
gpon_olt-1/2/1,28,HWTC26FC2C1E,mperez,IC405WSG,ROUTER
gpon_olt-1/2/1,29,TPLGB5567DF8,volguin,XN020-G3,ROUTER
gpon_olt-1/2/1,30,HWTCAF6899B1,hquiroga,EG8021V5,BRIDGE
gpon_olt-1/2/1,31,HWTC9D93D09F,cmaldonado,EG8141A5,ROUTER
gpon_olt-1/2/1,32,HWTC965F4EB1,acbecerra,EG8021V5,BRIDGE
gpon_olt-1/2/1,33,TPLG30C5CC00,altappero,XC220-G3,ROUTER
gpon_olt-1/2/1,34,HWTC103A25AB,ggcaporalini,HG8245H5,ROUTER
gpon_olt-1/2/1,35,TPLGB5567A40,msiriarte,XN020-G3,ROUTER
gpon_olt-1/2/1,36,HWTC2671761E,avillarreal,IC405WSG,ROUTER
gpon_olt-1/2/1,37,TPLGB5564AA0,rpalacio2,XN020-G3,ROUTER
gpon_olt-1/2/1,38,HWTCA963BC9D,jcuadra,EG8141A5,ROUTER
gpon_olt-1/2/1,39,HWTC917306A6,mnmareco,EG8141A5,ROUTER
gpon_olt-1/2/1,40,HWTC2611541E,rmcarrizo,IC405WSG,ROUTER
gpon_olt-1/2/1,41,HWTCB36B9E9A,asosa2,EG8141A5,ROUTER
gpon_olt-1/2/1,42,HWTC8AE19FA6,pcuello,EG8141A5,ROUTER
gpon_olt-1/2/1,43,ZTEGD6D13EA3,ajcastillo,F670LV9.0,ROUTER
gpon_olt-1/2/1,44,TPLGB55696F8,agaray3,XN020-G3,ROUTER
gpon_olt-1/2/1,45,HWTC5AEA4A9F,jdominguez,EG8141A5,ROUTER
gpon_olt-1/2/1,46,HWTC6071B69D,blandrada,EG8141A5,ROUTER
gpon_olt-1/2/1,47,HWTC340B3BA6,ncortes,EG8141A5,ROUTER
gpon_olt-1/2/1,48,HWTC6367D89F,jmerino,EG8141A5,ROUTER
gpon_olt-1/2/1,49,HWTC5ACDEF9B,kdtomaselli,IC405WSG,ROUTER
gpon_olt-1/2/1,50,HWTC04234E92,vlarocca,HS8145C,ROUTER
gpon_olt-1/2/1,51,HWTC04715092,lcontrera,HG8546M,ROUTER
gpon_olt-1/2/1,52,HWTCDAC672B1,enheredia,EG8021V5,BRIDGE
gpon_olt-1/2/1,53,HWTC82061092,greales,IC410WSG,ROUTER
gpon_olt-1/2/1,54,HWTC1808D9A6,daperez,EG8141A5,ROUTER
gpon_olt-1/2/1,55,HWTC17EA6F9B,evpereyra2,IC405WSG,ROUTER
gpon_olt-1/2/1,56,HWTC2527D49F,jolmedo2,EG8141A5,ROUTER
gpon_olt-1/2/1,57,HWTC26EAB01E,lcortez,IC405WSG,ROUTER
gpon_olt-1/2/1,58,HWTC3853AEB4,lchavero,EG8141A5,ROUTER
gpon_olt-1/2/1,59,HWTC2646A01E,ccarrizo,IC405WSG,ROUTER
gpon_olt-1/2/1,60,HWTC066721A6,candino1,EG8141A5,ROUTER
gpon_olt-1/2/1,61,HWTC340B53A6,jdrivera,EG8141A5,ROUTER
gpon_olt-1/2/1,62,HWTC05A78092,mgamaya,HG8546M,ROUTER
gpon_olt-1/2/1,63,HWTC43DC7A9F,scgodoy,EG8141A5,ROUTER
gpon_olt-1/2/1,64,BDCMB169532A,mjvillalobo,GP1705-2G,BRIDGE
gpon_olt-1/2/1,65,HWTC103A32AB,salud22vi,HG8245H5,ROUTER
gpon_olt-1/2/1,66,HWTC17373F9B,hrgallardo,IC405WSG,ROUTER
gpon_olt-1/2/1,67,HWTC8256A792,psalinas,IC410WSG,ROUTER
gpon_olt-1/2/1,68,BDCMB16FE66A,abaigorria,GP1704-2FC-S,BRIDGE
gpon_olt-1/2/1,69,HWTC064B9CA6,clescano,EG8141A5,ROUTER
gpon_olt-1/2/1,70,HWTC9FB0C49F,arojeda,EG8141A5,ROUTER
gpon_olt-1/2/1,71,HWTC4F2E809B,ceandino,EG8141A5,ROUTER
gpon_olt-1/2/1,72,BDCMB16953DA,maaltamirano,GP1705-2G,BRIDGE
gpon_olt-1/2/1,73,HWTC056B0B92,syrojo,HG8546M,ROUTER
gpon_olt-1/2/1,75,HWTC0B524E9F,mdbustos1,EG8141A5,ROUTER
gpon_olt-1/2/2,2,HWTCA571229B,hrpaez,EG8141A5,ROUTER
gpon_olt-1/2/2,3,HWTC1932669B,mpelliza,EG8141A5,ROUTER
gpon_olt-1/2/2,4,HWTCDADB23B1,hreale,EG8021V5,BRIDGE
gpon_olt-1/2/2,5,TPLG8BDDDFDB,amichelena,TX-6610,BRIDGE
gpon_olt-1/2/2,6,ZTEGD2EEA119,sbusinskas2,F6600PV9.0.05,ROUTER
gpon_olt-1/2/2,7,HWTIF56C219F,adgaray,EG8141A5,ROUTER
gpon_olt-1/2/2,8,HWTC265F591E,nrquinteros,IC405WSG,ROUTER
gpon_olt-1/2/2,9,ZTEGD6D13E56,psroveres,F670LV9.0,ROUTER
gpon_olt-1/2/2,10,HWTC17694F9B,wbincovich,IC405WSG,ROUTER
gpon_olt-1/2/2,11,HWTC9865659F,cvbringas,EG8141A5,ROUTER
gpon_olt-1/2/2,12,HWTC82FC7592,mfalaniz,IC410WSG,ROUTER
gpon_olt-1/2/2,13,HWTC260C261E,eemaltamirano,IC405WSG,ROUTER
gpon_olt-1/2/2,14,HWTCA3691F9C,mabenites,EG8141A5,ROUTER
gpon_olt-1/2/2,15,HWTC8AE37DA6,lglastre,EG8141A5,ROUTER
gpon_olt-1/2/2,16,HWTC3890E29D,hgarcia,EG8141A5,ROUTER
gpon_olt-1/2/2,17,HWTC82B62792,lamoran,IC410WSG,ROUTER
gpon_olt-1/2/2,18,HWTCAF67B8B1,oaromero,EG8021V5,BRIDGE
gpon_olt-1/2/2,19,HWTC17072F9B,acligorria,IC405WSG,ROUTER
gpon_olt-1/2/2,20,HWTC20B4099D,fortega,EG8141A5,ROUTER
gpon_olt-1/2/2,21,HWTC82CC4192,vppereyra,IC410WSG,ROUTER
gpon_olt-1/2/2,22,TPLGA236FA88,roluques,XN020-G3v,ROUTER
gpon_olt-1/2/2,23,HWTCB33E849A,mralaniz,EG8141A5,ROUTER
gpon_olt-1/2/2,24,HWTCAF712DB1,yealaniz,EG8021V5,BRIDGE
gpon_olt-1/2/2,25,HWTCDAC788B1,ebbarroso,EG8021V5,BRIDGE
gpon_olt-1/2/2,26,TPLGB55681D0,sligorria2,XN020-G3,ROUTER
gpon_olt-1/2/2,27,TPLG30C5CA40,mgmperez,XC220-G3,ROUTER
gpon_olt-1/2/2,28,TPLG84DB4F00,jrabate,XC220-G3,ROUTER
gpon_olt-1/2/2,29,HWTC4F83F99B,wsimes,EG8141A5,ROUTER
gpon_olt-1/2/2,30,ZTEGD6D13D46,amorales,F670LV9.0,ROUTER
gpon_olt-1/2/2,31,HWTC06438CA6,chgaray,EG8141A5,ROUTER
gpon_olt-1/2/2,32,HWTC064372A6,japonce,EG8141A5,ROUTER
gpon_olt-1/2/2,33,HWTC06562AA6,svega,EG8141A5,ROUTER
gpon_olt-1/2/2,34,HWTCB36DF79A,rdheredia,EG8141A5,ROUTER
gpon_olt-1/2/2,35,HWTC26C7D41E,jalderete,IC405WSG,ROUTER
gpon_olt-1/2/2,36,ZTEGD6D13EAC,igatica,F670LV9.0,ROUTER
gpon_olt-1/2/2,37,HWTC2060299D,mflores2,EG8141A5,ROUTER
gpon_olt-1/2/2,38,HWTC828BEA92,vvperez,IC410WSG,ROUTER
gpon_olt-1/2/2,39,TPLGA2B73990,iaaltamirano,XN020-G3,ROUTER
gpon_olt-1/2/2,40,HWTC8A101AA6,loliva,EG8141A5,ROUTER
gpon_olt-1/2/2,41,TPLGB55686E8,cbcarrera,XN020-G3,ROUTER
gpon_olt-1/2/2,42,ZTEGD6D15FA8,jaacosta,F670LV9.0,ROUTER
gpon_olt-1/2/2,43,HWTC82C21F92,mirodriguez,IC410WSG,ROUTER
gpon_olt-1/2/2,44,HWTC82A30892,crzarate,IC410WSG,ROUTER
gpon_olt-1/2/2,45,TPLGB5E00198,neahumada2,TX-6610,BRIDGE
gpon_olt-1/2/2,46,HWTC340B4BA6,babazan,EG8141A5,ROUTER
gpon_olt-1/2/2,47,HWTCAF5B50B1,nralvarez2,EG8021V5,BRIDGE
gpon_olt-1/2/2,48,HWTCEF84389D,emoviedo3,HS8545M5,ROUTER
gpon_olt-1/2/2,49,HWTC26A3FF1E,npespindola,IC405WSG,ROUTER
gpon_olt-1/2/2,50,HWTC26BF601E,ychavez,IC405WSG,ROUTER
gpon_olt-1/2/2,51,HWTC8277BF92,lmiranda,IC410WSG,ROUTER
gpon_olt-1/2/2,52,ZTEGD6D13DE7,aebringas,F670LV9.0,ROUTER
gpon_olt-1/2/2,53,ZTEGD6D13F0E,pcortez,F670LV9.0,ROUTER
gpon_olt-1/2/2,54,HWTCDACF4FB1,rmdiaz,EG8021V5,BRIDGE
gpon_olt-1/2/2,55,HWTC4F6CA79B,csoviedo,EG8141A5,ROUTER
gpon_olt-1/2/2,56,HWTCB8B27E9D,crodriguez,EG8141A5,ROUTER
gpon_olt-1/2/2,57,HWTCA3605D9C,gcastillo,EG8141A5,ROUTER
gpon_olt-1/2/2,58,HWTCCE096A9F,aapalacios,EG8141A5,ROUTER
gpon_olt-1/2/3,1,HWTCA384019C,agaray2,EG8141A5,ROUTER
gpon_olt-1/2/3,2,HWTC82C68F92,afroveres,IC410WSG,ROUTER
gpon_olt-1/2/3,3,HWTCB37C0F9A,jzapata,EG8141A5,ROUTER
gpon_olt-1/2/3,4,HWTC8250C092,gtello2,IC410WSG,ROUTER
gpon_olt-1/2/3,5,HWTCC6AB7B9F,jcgodoy,EG8141A5,ROUTER
gpon_olt-1/2/3,6,HWTC065EECA6,cfrojo,EG8141A5,ROUTER
gpon_olt-1/2/3,7,HWTC2684AC1E,fbarrera,IC405WSG,ROUTER
gpon_olt-1/2/3,8,ZTEGD6D1426E,gyflores,F670LV9.0,ROUTER
gpon_olt-1/2/3,9,HWTC82536492,mcano,IC410WSG,ROUTER
gpon_olt-1/2/3,10,HWTC82A1F792,abluduena,IC410WSG,ROUTER
gpon_olt-1/2/3,11,HWTC82006492,cescudero1,IC410WSG,ROUTER
gpon_olt-1/2/3,12,HWTCB329719A,jvillalobo,EG8141A5,ROUTER
gpon_olt-1/2/3,13,HWTCAF6D68B1,dsacosta,EG8021V5,BRIDGE
gpon_olt-1/2/3,14,HWTC174D0F9B,actello,IC405WSG,ROUTER
gpon_olt-1/2/3,15,HWTC2622061E,wrmercado,IC405WSG,ROUTER
gpon_olt-1/2/3,16,HWTC1092ACAB,yflores2,HG8245H5,ROUTER
gpon_olt-1/2/3,17,HWTC4CFD9CAB,fyyriarte,HG8245H5,ROUTER
gpon_olt-1/2/3,18,HWTC26A9D71E,mptello,IC405WSG,ROUTER
gpon_olt-1/2/3,19,HWTC18A5E89A,nvillcazana,EG8141A5,ROUTER
gpon_olt-1/2/3,20,HWTC827A4892,fvillacazana,IC410WSG,ROUTER
gpon_olt-1/2/3,21,HWTC82CDC792,aroveres,IC410WSG,ROUTER
gpon_olt-1/2/3,22,HWTCA3A642B1,jbflores,EG8021V5,BRIDGE
gpon_olt-1/2/3,24,TPLGB5569080,aaoviedo,XN020-G3,ROUTER
gpon_olt-1/2/3,25,ZTEGD6D13CAA,olrengifo,F670LV9.0,ROUTER
gpon_olt-1/2/3,26,HWTC1977109B,tdvillarreal,EG8141A5,ROUTER
gpon_olt-1/2/3,27,HWTCDAD2DCB1,ptello2,EG8021V5,BRIDGE
gpon_olt-1/2/3,28,TPLGA28D61E8,lmyriarte,XN020-G3,ROUTER
gpon_olt-1/2/3,29,HWTC87E8CFB4,mmartinez,EG8021V5,BRIDGE
gpon_olt-1/2/3,30,TPLG4B2B0CE0,mtuno,XN020-G3,ROUTER
gpon_olt-1/2/3,31,TPLGB5567800,sjvillafane,XN020-G3,ROUTER
gpon_olt-1/2/3,32,TPLG4B2AFF38,asvillcazana,XN020-G3,ROUTER
gpon_olt-1/2/3,33,HWTC82E09492,lnromero,IC410WSG,ROUTER
gpon_olt-1/2/3,34,HWTC82EA8C92,ecescudero,IC410WSG,ROUTER
gpon_olt-1/2/3,35,HWTC19BC299B,nvera,EG8141A5,ROUTER
gpon_olt-1/2/3,36,TPLGCEF499D8,jlturme,XC220-G3v,ROUTER
gpon_olt-1/2/3,37,HWTC17901F9B,nsperez,IC405WSG,ROUTER
gpon_olt-1/2/3,38,HWTC82F95192,gchavero,IC410WSG,ROUTER
gpon_olt-1/2/3,39,HWTCDAC471B1,anbenitez,EG8021V5,BRIDGE
gpon_olt-1/2/3,40,ZTEGD6D13D47,bdvguardia,F670LV9.0,ROUTER
gpon_olt-1/2/3,41,HWTC825E9392,tcvillalobo,IC410WSG,ROUTER
gpon_olt-1/2/3,42,HWTC82E07192,daguero1,IC410WSG,ROUTER
gpon_olt-1/2/3,43,HWTC87F2B9B4,jstotel,EG8021V5,BRIDGE
gpon_olt-1/2/3,44,HWTC190EA39B,bquispe,EG8141A5,ROUTER
gpon_olt-1/2/3,45,HWTCB3A2C09A,svillalobo1,EG8141A5,ROUTER
gpon_olt-1/2/3,46,HWTC262ACB1E,memoreyra,IC405WSG,ROUTER
gpon_olt-1/2/3,47,HWTCD38CA69F,itlescano,EG8141A5,ROUTER
gpon_olt-1/2/3,50,TPLG8BDDE772,cescudero3,TX-6610,BRIDGE
gpon_olt-1/2/3,51,HWTC3867299D,lbolivo,EG8141A5,ROUTER
gpon_olt-1/2/3,52,HWTC17074F9B,mrengifo,IC405WSG,ROUTER
gpon_olt-1/2/3,53,HWTC87E95FB4,yjolmedo,EG8021V5,BRIDGE
gpon_olt-1/2/3,54,HWTCA57E0B9B,sgodoy,EG8141A5,ROUTER
gpon_olt-1/2/3,55,HWTC96625AB1,imvillalobo,EG8021V5,BRIDGE
gpon_olt-1/2/3,56,HWTCA47952B1,cmromero,EG8021V5,BRIDGE
gpon_olt-1/2/3,57,HWTC1A6ED69F,sescudero3,EG8141A5,ROUTER
gpon_olt-1/2/3,58,HWTC38B1B69D,vrgonzalez,EG8141A5,ROUTER
gpon_olt-1/2/3,59,HWTC26164C1E,taltamirano,IC405WSG,ROUTER
gpon_olt-1/2/3,60,HWTC8A108EA6,maturme,EG8141A5,ROUTER
gpon_olt-1/2/3,61,HWTC264AA51E,fygomez,IC405WSG,ROUTER
gpon_olt-1/2/3,62,HWTC95764D9F,zllanos,EG8141A5,ROUTER
gpon_olt-1/2/3,63,HWTC025B3792,rochoa,HG8546M,ROUTER
gpon_olt-1/2/4,1,HWTC268D591E,evcastedo,IC405WSG,ROUTER
gpon_olt-1/2/4,2,HWTC2655E71E,pecontreras,IC405WSG,ROUTER
gpon_olt-1/2/4,3,HWTC827F9292,ascherer,IC410WSG,ROUTER
gpon_olt-1/2/4,4,ZTEGD6D15FBD,lgaray1,F670LV9.0,ROUTER
gpon_olt-1/2/4,6,HWTCEDBF5DAA,cooperativa,HG8245H5,ROUTER
gpon_olt-1/2/4,7,HWTC26F6B01E,nbergamin,IC405WSG,ROUTER
gpon_olt-1/2/4,8,HWTC0432891E,repfister,IC455WDB,ROUTER
gpon_olt-1/2/4,9,TPLG8BDDE0D5,mlcordoba,TX-6610,BRIDGE
gpon_olt-1/2/4,10,HWTC82425292,aortiz,IC410WSG,ROUTER
gpon_olt-1/2/4,11,HWTC917271A6,dsacosta2,EG8141A5,ROUTER
gpon_olt-1/2/4,12,ZTEGD6D14316,jaltamirano3,F670LV9.0,ROUTER
gpon_olt-1/2/4,13,HWTCA361149C,enovillo,EG8141A5,ROUTER
gpon_olt-1/2/4,14,HWTC26BE5F1E,cabraham,IC405WSG,ROUTER
gpon_olt-1/2/4,15,HWTC1766FF9B,eraltamirano,IC405WSG,ROUTER
gpon_olt-1/2/4,16,HWTC1808B2A6,sdamilano2,EG8141A5,ROUTER
gpon_olt-1/2/4,17,HWTC7535D99F,cjmacedo,EG8141A5,ROUTER
gpon_olt-1/2/4,18,HWTC52C13FB4,jaltamirano2,EG8141A5,ROUTER
gpon_olt-1/2/4,19,TPLGB5569310,scferrari3,XN020-G3,ROUTER
gpon_olt-1/2/4,20,HWTC06616BA6,vcoliva,EG8141A5,ROUTER
gpon_olt-1/2/4,21,ZTEGD6D13D85,smercadel,F670LV9.0,ROUTER
gpon_olt-1/2/4,22,HWTC826D8392,poviedo2,IC410WSG,ROUTER
gpon_olt-1/2/4,23,HWTCA3A25FB1,lmlopez,EG8021V5,BRIDGE
gpon_olt-1/2/4,24,ZTEGD6D143CB,gmassimino,F670LV9.0,ROUTER
gpon_olt-1/2/4,25,TPLG84DB7A00,emoviedo,XC220-G3,ROUTER
gpon_olt-1/2/4,26,HWTCB845BF9D,gromero5,EG8141A5,ROUTER
gpon_olt-1/2/4,27,TPLGB5566D00,rymassimino,XN020-G3,ROUTER
gpon_olt-1/2/4,28,HWTC87F410B4,aagimenez,EG8021V5,BRIDGE
gpon_olt-1/2/4,29,ZTEGD6D13DC5,mnceballos,F670LV9.0,ROUTER
gpon_olt-1/2/4,30,HWTC87ED24B4,nbmunoz,EG8021V5,BRIDGE
gpon_olt-1/2/4,32,HWTC340B11A6,maderera,EG8141A5,ROUTER
gpon_olt-1/2/4,33,HWTC26BF6E1E,epcontreras,IC405WSG,ROUTER
gpon_olt-1/2/4,34,HWTC26BF301E,jfcalderon,IC405WSG,ROUTER
gpon_olt-1/2/4,35,HWTC8210C792,jmlanfranconi,IC410WSG,ROUTER
gpon_olt-1/2/4,36,HWTC174C2F9B,jdamilano,IC405WSG,ROUTER
gpon_olt-1/2/4,37,HWTC340B47A6,sdomesi,EG8141A5,ROUTER
gpon_olt-1/2/4,38,TPLG51013CF8,aalessio,XC220-G3,ROUTER
gpon_olt-1/2/4,39,HWTC17CE3F9B,msorzabal,IC405WSG,ROUTER
gpon_olt-1/2/4,40,HWTC82135A92,sgravaglia,IC410WSG,ROUTER
gpon_olt-1/2/4,41,HWTC59F6D09F,cnaltamirano,EG8141A5,ROUTER
gpon_olt-1/2/4,42,HWTC19590E9B,omoreno,EG8141A5,ROUTER
gpon_olt-1/2/4,43,HWTC19600D9B,vferreira,EG8141A5,ROUTER
gpon_olt-1/2/4,44,HWTC45948C9F,jdortiz,EG8141A5,ROUTER
gpon_olt-1/2/4,45,ZTEGD6D1E47D,ecolmedo,F670LV9.0,ROUTER
gpon_olt-1/2/4,46,HWTC82C48492,mfbergara,IC410WSG,ROUTER
gpon_olt-1/2/5,1,HWTC82907892,eacenteno,IC410WSG,ROUTER
gpon_olt-1/2/5,2,HWTC26E2461E,smaguirre,IC405WSG,ROUTER
gpon_olt-1/2/5,3,HWTC065094A6,ssfuertes,EG8141A5,ROUTER
gpon_olt-1/2/5,4,HWTC17167F9B,apfraga,IC405WSG,ROUTER
gpon_olt-1/2/5,5,HWTCB3A5A79A,ogcastedo,EG8141A5,ROUTER
gpon_olt-1/2/5,6,HWTC2604DF1E,acarrizo,IC405WSG,ROUTER
